opportunity_id,sales_rep,product,product_series,sales_price,account_name,account_sector,account_region,account_size,account_revenue,deal_stage,deal_engage_date,deal_close_date,revenue_from_deal
1374WYJG,Violet Mclelland,MG Advanced,MG,3393,Kan-code,software,United States,34288,11698.03,Won,19-09-2017,31-12-2017,3248
1T8R8X79,Zane Levy,MG Advanced,MG,3393,Nam-zim,services,Brazil,1179,405.59,Won,19-09-2017,19-11-2017,4249
0ZXS3AIR,Boris Faz,GTX Basic,GTX,550,Betasoloin,medical,United States,495,251.41,Won,20-09-2017,26-12-2017,563
SBTVPORC,Corliss Cosme,GTX Pro,GTX,4821,Gekko & Co,retail,United States,3502,2520.83,Won,20-09-2017,29-09-2017,5037
XZKZYO55,Daniell Hammack,GTX Pro,GTX,4821,Kan-code,software,United States,34288,11698.03,Won,20-09-2017,16-12-2017,4865
AMCOSQZC,Darcel Schlecht,GTX Pro,GTX,4821,Warephase,services,United States,5276,2041.73,Won,20-09-2017,18-12-2017,5192
6C2CJX31,Donn Cantrell,GTX Plus Basic,GTX,1096,Kan-code,software,United States,34288,11698.03,Lost,20-09-2017,23-12-2017,0
VQQR3OUI,Elease Gluck,MG Special,MG,55,Doncon,technolgy,United States,1501,587.72,Won,20-09-2017,31-12-2017,41
UWYFOEMO,Hayden Neloms,MG Special,MG,55,Dalttechnology,software,United States,96,98.79,Won,20-09-2017,26-09-2017,59
ZXNHUYCM,James Ascencio,GTX Plus Pro,GTX,5482,Goodsilron,marketing,United States,5107,2952.73,Lost,20-09-2017,01-10-2017,0
KHG4UMKP,James Ascencio,MG Special,MG,55,Blackzim,retail,United States,1588,497.11,Won,20-09-2017,24-11-2017,58
5R7N3RKQ,Jonathan Berthelot,GTX Pro,GTX,4821,Ron-tech,medical,United States,6837,3922.42,Won,20-09-2017,30-09-2017,4361
TEM0I59X,Kami Bicknell,GTX Plus Pro,GTX,5482,Lexiqvolax,medical,United States,3889,1618.89,Won,20-09-2017,09-12-2017,4906
1WPZ1MCO,Markita Hansen,GTX Basic,GTX,550,Goodsilron,marketing,United States,5107,2952.73,Won,20-09-2017,29-09-2017,587
1AQKM7VU,Markita Hansen,GTX Pro,GTX,4821,Y-corporation,employment,United States,9561,2871.35,Won,20-09-2017,24-11-2017,4487
VTVYSUZG,Moses Frase,MG Advanced,MG,3393,Cancity,retail,United States,2448,718.62,Won,20-09-2017,28-12-2017,3627
6ZSAKAHX,Rosalina Dieter,GTX Plus Basic,GTX,1096,Plexzap,retail,United States,4874,2437.85,Won,20-09-2017,22-12-2017,920
7TIWLFZD,Vicki Laflamme,GTX Basic,GTX,550,Golddex,finance,United States,165,52.5,Won,20-09-2017,01-10-2017,552
HXRF96S3,Vicki Laflamme,MG Special,MG,55,Labdrill,medical,United States,9226,2741.37,Won,20-09-2017,15-12-2017,54
WTEAOER0,Violet Mclelland,GTX Basic,GTX,550,Bubba Gump,software,United States,2253,987.39,Won,20-09-2017,14-12-2017,472
T8LSQO2S,Wilburn Farren,GTX Plus Pro,GTX,5482,Xx-zobam,entertainment,United States,8274,3838.39,Lost,20-09-2017,24-11-2017,0
ABMOVF1A,Anna Snelling,MG Special,MG,55,Toughzap,retail,United States,799,332.43,Won,21-09-2017,30-09-2017,66
Q2GK9IT2,Boris Faz,GTX Pro,GTX,4821,Yearin,retail,United States,3851,2261.05,Lost,21-09-2017,02-12-2017,0
J0WKJLR6,Cassey Cress,GTX Plus Basic,GTX,1096,Massive Dynamic,entertainment,United States,1095,665.06,Won,21-09-2017,21-11-2017,1039
B1D3HP8V,Corliss Cosme,GTX Plus Basic,GTX,1096,Plussunin,retail,United States,4018,1419.98,Lost,21-09-2017,22-11-2017,0
QHP95ULI,Corliss Cosme,GTX Pro,GTX,4821,Kan-code,software,United States,34288,11698.03,Lost,21-09-2017,25-09-2017,0
OAMR9KPA,Corliss Cosme,GTX Basic,GTX,550,Bluth Company,technolgy,United States,3027,1242.32,Won,21-09-2017,21-12-2017,550
0GRGY09E,Darcel Schlecht,GTX Pro,GTX,4821,Rangreen,technolgy,Panama,8775,2938.67,Lost,21-09-2017,25-11-2017,0
MP9PICCD,Darcel Schlecht,GTX Pro,GTX,4821,Treequote,telecommunications,United States,8595,5266.09,Won,21-09-2017,30-12-2017,4570
F34QYKQJ,Donn Cantrell,GTX Pro,GTX,4821,Betasoloin,medical,United States,495,251.41,Lost,21-09-2017,30-11-2017,0
DHJ8KOUV,Gladys Colclough,GTX Plus Pro,GTX,5482,Condax,medical,United States,9,4.54,Won,21-09-2017,05-12-2017,5138
JYNYK957,James Ascencio,MG Advanced,MG,3393,Labdrill,medical,United States,9226,2741.37,Won,21-09-2017,02-12-2017,3063
NOLWR5EX,Kami Bicknell,GTX Plus Basic,GTX,1096,Sunnamplex,marketing,Poland,1593,894.37,Lost,21-09-2017,02-10-2017,0
BUHR2X8U,Kary Hendrixson,GTX Basic,GTX,550,Green-Plus,services,United States,1922,692.19,Won,21-09-2017,30-12-2017,613
4OPFJFRO,Kary Hendrixson,GTX Pro,GTX,4821,Plexzap,retail,United States,4874,2437.85,Won,21-09-2017,14-11-2017,4808
MLV2QDU6,Lajuana Vencill,GTX Plus Pro,GTX,5482,Condax,medical,United States,9,4.54,Won,21-09-2017,26-11-2017,5160
V7T9ZP6C,Markita Hansen,GTX Basic,GTX,550,J-Texon,retail,United States,3583,1388.67,Won,21-09-2017,01-10-2017,566
WYS1XI44,Marty Freudenburg,MG Special,MG,55,Warephase,services,United States,5276,2041.73,Won,21-09-2017,27-09-2017,68
C3HN12Z8,Maureen Marcano,GTX Basic,GTX,550,Kan-code,software,United States,34288,11698.03,Lost,21-09-2017,03-10-2017,0
YCQXHVMZ,Reed Clapper,GTX Pro,GTX,4821,The New York Inquirer,medical,United States,792,439.21,Won,21-09-2017,22-12-2017,5600
4PLSG7A3,Versie Hillebrand,MG Special,MG,55,dambase,marketing,United States,2928,2173.98,Won,21-09-2017,12-12-2017,61
ZD772DU8,Vicki Laflamme,MG Special,MG,55,Groovestreet,retail,United States,299,223.8,Lost,21-09-2017,03-12-2017,0
2KVQ5Z4M,Wilburn Farren,MG Advanced,MG,3393,Xx-zobam,entertainment,United States,8274,3838.39,Lost,21-09-2017,29-11-2017,0
U6LLSWEN,Cassey Cress,GTX Plus Basic,GTX,1096,Plussunin,retail,United States,4018,1419.98,Lost,22-09-2017,27-11-2017,0
RVQTWBKE,Cassey Cress,GTX Plus Pro,GTX,5482,Donware,marketing,United States,2570,1197.44,Lost,22-09-2017,24-11-2017,0
BWPBMVQH,Corliss Cosme,GTX Basic,GTX,550,Zotware,software,United States,13809,4478.47,Lost,22-09-2017,29-11-2017,0
YPSXMDRH,Daniell Hammack,GTX Pro,GTX,4821,The New York Inquirer,medical,United States,792,439.21,Won,22-09-2017,23-12-2017,4976
Q46QSEGT,Darcel Schlecht,GTX Pro,GTX,4821,Gogozoom,telecommunications,United States,187,86.68,Lost,22-09-2017,03-10-2017,0
DT0ZJ9Z2,Darcel Schlecht,GTX Pro,GTX,4821,Inity,marketing,United States,8801,2403.58,Won,22-09-2017,24-12-2017,4991
55ZNV61S,Donn Cantrell,GTX Basic,GTX,550,Bioplex,medical,United States,1016,326.82,Lost,22-09-2017,04-10-2017,0
6PQS93V2,Donn Cantrell,GTX Pro,GTX,4821,Vehement Capital Partners,finance,United States,883,646.1,Won,22-09-2017,04-10-2017,5868
V929BUUS,Gladys Colclough,GTX Plus Basic,GTX,1096,Isdom,medical,United States,4540,3178.24,Lost,22-09-2017,21-12-2017,0
LDYYOH6W,Gladys Colclough,GTX Pro,GTX,4821,Bioholding,medical,Philipines,1356,587.34,Won,22-09-2017,24-11-2017,4938
4MFY8UXP,Gladys Colclough,MG Advanced,MG,3393,Ron-tech,medical,United States,6837,3922.42,Won,22-09-2017,14-12-2017,3772
EBJMZ5VE,James Ascencio,GTX Plus Pro,GTX,5482,Cheers,entertainment,United States,6472,4269.9,Won,22-09-2017,02-10-2017,5784
CMXOTVL7,Jonathan Berthelot,GTX Pro,GTX,4821,Conecom,technolgy,United States,1806,1520.66,Won,22-09-2017,02-10-2017,3485
9XF2B7RS,Kami Bicknell,GTX Basic,GTX,550,Fasehatice,retail,United States,7523,4968.91,Won,22-09-2017,28-09-2017,675
WHV85GOQ,Kary Hendrixson,GTX Basic,GTX,550,Sonron,telecommunications,United States,5108,1699.85,Lost,22-09-2017,28-11-2017,0
MXJAH0R5,Maureen Marcano,MG Special,MG,55,Plusstrip,entertainment,United States,315,349.81,Lost,22-09-2017,28-11-2017,0
OXW7DBDT,Rosalina Dieter,GTX Plus Basic,GTX,1096,Doncon,technolgy,United States,1501,587.72,Lost,22-09-2017,02-11-2017,0
W5EGDYPK,Rosalina Dieter,MG Special,MG,55,Newex,services,Germany,3492,1012.72,Won,22-09-2017,01-10-2017,55
C13104YM,Versie Hillebrand,MG Special,MG,55,Toughzap,retail,United States,799,332.43,Lost,22-09-2017,16-12-2017,0
1GA3AFTX,Versie Hillebrand,MG Advanced,MG,3393,Rangreen,technolgy,Panama,8775,2938.67,Lost,22-09-2017,12-12-2017,0
389D515R,Versie Hillebrand,GTX Plus Pro,GTX,5482,Inity,marketing,United States,8801,2403.58,Won,22-09-2017,01-10-2017,5775
2751GWVC,Vicki Laflamme,GTX Basic,GTX,550,Hottechi,technolgy,Korea,16499,8170.38,Won,22-09-2017,18-11-2017,651
0UFUDIYT,Vicki Laflamme,GTX Basic,GTX,550,Scotfind,software,United States,16780,6354.87,Won,22-09-2017,22-11-2017,570
Y3QBGJLM,Vicki Laflamme,MG Special,MG,55,Blackzim,retail,United States,1588,497.11,Won,22-09-2017,30-12-2017,54
O7U4I96P,Vicki Laflamme,MG Special,MG,55,Scotfind,software,United States,16780,6354.87,Won,22-09-2017,29-09-2017,47
Q0R3ZBNT,Wilburn Farren,MG Special,MG,55,Silis,medical,United States,6290,2818.38,Won,22-09-2017,08-11-2017,56
FGUWP1NF,Boris Faz,GTX Plus Basic,GTX,1096,Vehement Capital Partners,finance,United States,883,646.1,Lost,23-09-2017,05-10-2017,0
DH8R6PK5,Darcel Schlecht,GTX Pro,GTX,4821,Rangreen,technolgy,Panama,8775,2938.67,Lost,23-09-2017,12-12-2017,0
ZKFWTRRT,Darcel Schlecht,GTX Pro,GTX,4821,Bioholding,medical,Philipines,1356,587.34,Won,23-09-2017,30-09-2017,4422
941SDVVZ,Darcel Schlecht,GTX Pro,GTX,4821,Hottechi,technolgy,Korea,16499,8170.38,Won,23-09-2017,02-10-2017,5357
ODINSHYF,Gladys Colclough,MG Special,MG,55,Bioholding,medical,Philipines,1356,587.34,Lost,23-09-2017,01-10-2017,0
0TICPBMF,Gladys Colclough,GTX Plus Basic,GTX,1096,Conecom,technolgy,United States,1806,1520.66,Won,23-09-2017,27-09-2017,1047
WANX7LM0,Gladys Colclough,GTX Pro,GTX,4821,Ron-tech,medical,United States,6837,3922.42,Won,23-09-2017,29-12-2017,5013
9F2MDA5R,Hayden Neloms,MG Advanced,MG,3393,Finjob,employment,United States,3644,2059.9,Won,23-09-2017,25-09-2017,3197
JUKJ3RAB,Jonathan Berthelot,GTX Plus Basic,GTX,1096,Inity,marketing,United States,8801,2403.58,Lost,23-09-2017,05-10-2017,0
YD3D41E0,Jonathan Berthelot,GTX Plus Basic,GTX,1096,Zumgoity,medical,United States,1210,441.08,Won,23-09-2017,02-10-2017,1127
RX8711KI,Kami Bicknell,GTX Basic,GTX,550,Plexzap,retail,United States,4874,2437.85,Won,23-09-2017,24-12-2017,468
F3BJAMUL,Kami Bicknell,MG Special,MG,55,Rantouch,telecommunications,United States,3015,1188.42,Won,23-09-2017,19-11-2017,55
HZS2YVRN,Kary Hendrixson,MG Special,MG,55,Finjob,employment,United States,3644,2059.9,Won,23-09-2017,01-10-2017,57
W3B077GY,Lajuana Vencill,MG Special,MG,55,Zumgoity,medical,United States,1210,441.08,Lost,23-09-2017,07-11-2017,0
MGR0TSPK,Lajuana Vencill,GTX Plus Basic,GTX,1096,Rangreen,technolgy,Panama,8775,2938.67,Won,23-09-2017,27-11-2017,946
TEF07JM6,Markita Hansen,GTX Basic,GTX,550,Xx-holding,finance,United States,20293,7537.24,Lost,23-09-2017,02-10-2017,0
N8SVXI48,Maureen Marcano,GTX Basic,GTX,550,Zoomit,entertainment,United States,978,324.19,Lost,23-09-2017,14-11-2017,0
VG1WQW88,Maureen Marcano,MG Special,MG,55,Golddex,finance,United States,165,52.5,Lost,23-09-2017,06-11-2017,0
MEKVHSCB,Moses Frase,MG Special,MG,55,Dontechi,software,United States,10083,4618,Lost,23-09-2017,27-11-2017,0
PBJ62FC3,Rosie Papadopoulos,GTX Pro,GTX,4821,Massive Dynamic,entertainment,United States,1095,665.06,Lost,23-09-2017,05-10-2017,0
O04P1WN6,Vicki Laflamme,GTX Pro,GTX,4821,Hottechi,technolgy,Korea,16499,8170.38,Won,23-09-2017,17-12-2017,4415
600FP406,Violet Mclelland,MG Special,MG,55,Bioplex,medical,United States,1016,326.82,Won,23-09-2017,02-10-2017,60
2EFTTOAV,Zane Levy,GTX Plus Pro,GTX,5482,Green-Plus,services,United States,1922,692.19,Won,23-09-2017,01-10-2017,5865
DDXFIBEY,Anna Snelling,GTX Plus Pro,GTX,5482,Treequote,telecommunications,United States,8595,5266.09,Lost,24-09-2017,23-11-2017,0
5BRWXIU3,Anna Snelling,MG Special,MG,55,Codehow,software,United States,2641,2714.9,Lost,24-09-2017,27-11-2017,0
WN9ZY701,Boris Faz,GTX Plus Basic,GTX,1096,Kan-code,software,United States,34288,11698.03,Lost,24-09-2017,14-12-2017,0
DA8D04ED,Cecily Lampkin,MG Advanced,MG,3393,Globex Corporation,technolgy,Norway,2497,1223.72,Lost,24-09-2017,04-10-2017,0
WLQC2XK4,Cecily Lampkin,MG Special,MG,55,Rundofase,technolgy,United States,1238,1008.06,Won,24-09-2017,02-10-2017,54
A4CVM3PM,Corliss Cosme,GTX Pro,GTX,4821,Opentech,finance,United States,853,355.23,Won,24-09-2017,27-12-2017,5069
CNLE5EJ2,Daniell Hammack,GTX Plus Pro,GTX,5482,Konex,technolgy,United States,13756,7708.38,Won,24-09-2017,05-10-2017,5378
D3HUUVPL,Daniell Hammack,GTX Pro,GTX,4821,Mathtouch,marketing,Jordan,9516,3027.46,Won,24-09-2017,04-12-2017,5255
2UNDAQZ2,Darcel Schlecht,GTX Plus Basic,GTX,1096,Domzoom,entertainment,United States,551,217.87,Lost,24-09-2017,04-10-2017,0
R2E45IQ8,Darcel Schlecht,GTX Plus Pro,GTX,5482,Conecom,technolgy,United States,1806,1520.66,Won,24-09-2017,03-10-2017,5144
UX0H8B3W,Donn Cantrell,GTX Plus Pro,GTX,5482,Donware,marketing,United States,2570,1197.44,Lost,24-09-2017,16-11-2017,0
VM0A3057,James Ascencio,GTX Plus Pro,GTX,5482,Plusstrip,entertainment,United States,315,349.81,Won,24-09-2017,03-10-2017,5527
DX9CCI9C,Kary Hendrixson,MG Advanced,MG,3393,Nam-zim,services,Brazil,1179,405.59,Lost,24-09-2017,19-12-2017,0
8SE1W979,Lajuana Vencill,GTX Basic,GTX,550,Hottechi,technolgy,Korea,16499,8170.38,Lost,24-09-2017,02-10-2017,0
L6AOARQ9,Lajuana Vencill,GTX Basic,GTX,550,dambase,marketing,United States,2928,2173.98,Won,24-09-2017,21-12-2017,452
I83GQQHA,Markita Hansen,MG Advanced,MG,3393,Kan-code,software,United States,34288,11698.03,Lost,24-09-2017,05-10-2017,0
10984DDU,Moses Frase,GTX Plus Pro,GTX,5482,Toughzap,retail,United States,799,332.43,Won,24-09-2017,28-12-2017,7300
JQVW0KJV,Versie Hillebrand,MG Special,MG,55,Genco Pura Olive Oil Company,retail,Italy,1635,894.33,Lost,24-09-2017,09-11-2017,0
UWZHNMR4,Vicki Laflamme,GTX Plus Pro,GTX,5482,Blackzim,retail,United States,1588,497.11,Won,24-09-2017,26-11-2017,5196
TRET6F45,Vicki Laflamme,GTX Plus Pro,GTX,5482,Faxquote,telecommunications,United States,5595,1825.82,Won,24-09-2017,26-12-2017,5624
8DDC9RLE,Vicki Laflamme,MG Advanced,MG,3393,J-Texon,retail,United States,3583,1388.67,Won,24-09-2017,15-12-2017,4110
TFGYLK6C,Anna Snelling,GTX Basic,GTX,550,Inity,marketing,United States,8801,2403.58,Lost,25-09-2017,04-10-2017,0
4YXXI2OI,Anna Snelling,MG Special,MG,55,Codehow,software,United States,2641,2714.9,Won,25-09-2017,18-12-2017,53
3C7A75LH,Cassey Cress,GTX Pro,GTX,4821,Massive Dynamic,entertainment,United States,1095,665.06,Won,25-09-2017,27-09-2017,5727
02LUGFJS,Cassey Cress,GTX Pro,GTX,4821,Plussunin,retail,United States,4018,1419.98,Won,25-09-2017,28-09-2017,4308
KPF0GREK,Cassey Cress,MG Advanced,MG,3393,Plussunin,retail,United States,4018,1419.98,Won,25-09-2017,09-12-2017,3329
HEG2JK9Y,Daniell Hammack,GTX Plus Basic,GTX,1096,Kinnamplus,retail,United States,1831,702.72,Lost,25-09-2017,03-10-2017,0
1ZCAL93A,Darcel Schlecht,GTX Plus Pro,GTX,5482,Hottechi,technolgy,Korea,16499,8170.38,Lost,25-09-2017,04-10-2017,0
5NW6HK74,Elease Gluck,MG Special,MG,55,Doncon,technolgy,United States,1501,587.72,Lost,25-09-2017,04-10-2017,0
7WFASDCZ,Jonathan Berthelot,GTX Basic,GTX,550,Gogozoom,telecommunications,United States,187,86.68,Lost,25-09-2017,03-10-2017,0
7XNX75LI,Jonathan Berthelot,GTX Plus Pro,GTX,5482,Dontechi,software,United States,10083,4618,Lost,25-09-2017,08-12-2017,0
RAUWH0GP,Kami Bicknell,GTX Plus Pro,GTX,5482,Labdrill,medical,United States,9226,2741.37,Won,25-09-2017,27-11-2017,6105
I86I0TJG,Kary Hendrixson,GTX Basic,GTX,550,Xx-holding,finance,United States,20293,7537.24,Won,25-09-2017,13-11-2017,549
TFW3KAYZ,Kary Hendrixson,GTX Pro,GTX,4821,Doncon,technolgy,United States,1501,587.72,Won,25-09-2017,12-11-2017,4828
9NH8ACMQ,Marty Freudenburg,GTX Plus Basic,GTX,1096,Dontechi,software,United States,10083,4618,Lost,25-09-2017,04-10-2017,0
86KARIC1,Maureen Marcano,GTX Basic,GTX,550,Y-corporation,employment,United States,9561,2871.35,Lost,25-09-2017,03-10-2017,0
N2SLAOZR,Moses Frase,GTX Basic,GTX,550,Finhigh,finance,United States,1759,1102.43,Lost,25-09-2017,04-10-2017,0
02TUKBP3,Moses Frase,MG Special,MG,55,Zumgoity,medical,United States,1210,441.08,Lost,25-09-2017,30-11-2017,0
KU0YOR3J,Niesha Huffines,GTX Plus Basic,GTX,1096,Zumgoity,medical,United States,1210,441.08,Won,25-09-2017,04-10-2017,1189
BRGJCWO1,Niesha Huffines,MG Special,MG,55,Hottechi,technolgy,Korea,16499,8170.38,Won,25-09-2017,28-11-2017,51
IEIZU3TY,Reed Clapper,GTX Plus Basic,GTX,1096,Mathtouch,marketing,Jordan,9516,3027.46,Lost,25-09-2017,24-12-2017,0
35KZ6QTP,Rosalina Dieter,MG Advanced,MG,3393,Xx-holding,finance,United States,20293,7537.24,Lost,25-09-2017,03-10-2017,0
V5ZP09PO,Versie Hillebrand,GTX Plus Basic,GTX,1096,Dontechi,software,United States,10083,4618,Lost,25-09-2017,03-10-2017,0
VKB9RFJT,Versie Hillebrand,MG Special,MG,55,Condax,medical,United States,9,4.54,Won,25-09-2017,20-11-2017,55
Y9HHGGOQ,Versie Hillebrand,MG Special,MG,55,dambase,marketing,United States,2928,2173.98,Won,25-09-2017,04-10-2017,53
H3AEZ2BZ,Vicki Laflamme,MG Special,MG,55,Plusstrip,entertainment,United States,315,349.81,Lost,25-09-2017,05-10-2017,0
LUXAXNBV,Wilburn Farren,GTX Plus Pro,GTX,5482,Donquadtech,technolgy,United States,3194,1712.68,Won,25-09-2017,09-12-2017,5960
0XBMBVFP,Zane Levy,MG Advanced,MG,3393,Groovestreet,retail,United States,299,223.8,Won,25-09-2017,04-10-2017,3438
8KIMVD15,Anna Snelling,MG Special,MG,55,Cancity,retail,United States,2448,718.62,Lost,26-09-2017,06-10-2017,0
Q06QD8ZW,Anna Snelling,MG Special,MG,55,Globex Corporation,technolgy,Norway,2497,1223.72,Won,26-09-2017,03-11-2017,54
0SD3OBQI,Boris Faz,GTX Plus Basic,GTX,1096,Konex,technolgy,United States,13756,7708.38,Lost,26-09-2017,06-11-2017,0
YKZFQT7K,Cassey Cress,GTX Basic,GTX,550,Kinnamplus,retail,United States,1831,702.72,Lost,26-09-2017,05-10-2017,0
I25J5M7W,Cassey Cress,MG Advanced,MG,3393,Iselectrics,technolgy,United States,1428,527.11,Lost,26-09-2017,28-09-2017,0
B2Z4BB5U,Cecily Lampkin,GTX Plus Pro,GTX,5482,Toughzap,retail,United States,799,332.43,Lost,26-09-2017,06-10-2017,0
87ZXBDQS,Cecily Lampkin,MG Special,MG,55,Isdom,medical,United States,4540,3178.24,Lost,26-09-2017,07-10-2017,0
3LYVAV6P,Cecily Lampkin,MG Special,MG,55,Statholdings,employment,United States,586,291.27,Won,26-09-2017,03-10-2017,55
7I2O2ZCR,Corliss Cosme,GTX Plus Basic,GTX,1096,Xx-zobam,entertainment,United States,8274,3838.39,Lost,26-09-2017,19-11-2017,0
SUX7JFN7,Daniell Hammack,GTX Plus Basic,GTX,1096,Konex,technolgy,United States,13756,7708.38,Lost,26-09-2017,19-11-2017,0
5DL7R4C3,Darcel Schlecht,GTX Pro,GTX,4821,Hottechi,technolgy,Korea,16499,8170.38,Lost,26-09-2017,03-10-2017,0
61ON3Y6O,Darcel Schlecht,MG Special,MG,55,Streethex,retail,Belgium,1165,1376.8,Lost,26-09-2017,02-10-2017,0
HOEKIDDI,Donn Cantrell,GTX Pro,GTX,4821,Ganjaflex,retail,Japan,17479,5158.71,Lost,26-09-2017,13-11-2017,0
10YLM9VF,Elease Gluck,GTX Pro,GTX,4821,Sonron,telecommunications,United States,5108,1699.85,Lost,26-09-2017,09-10-2017,0
LN0DF2XI,Elease Gluck,MG Special,MG,55,Sonron,telecommunications,United States,5108,1699.85,Won,26-09-2017,27-11-2017,48
ZNE0DAIF,Hayden Neloms,GTX Plus Basic,GTX,1096,Hottechi,technolgy,Korea,16499,8170.38,Lost,26-09-2017,24-11-2017,0
DTCHPCBB,Hayden Neloms,MG Advanced,MG,3393,Finjob,employment,United States,3644,2059.9,Won,26-09-2017,14-12-2017,3553
YID2GAED,James Ascencio,GTX Plus Pro,GTX,5482,Xx-holding,finance,United States,20293,7537.24,Lost,26-09-2017,04-10-2017,0
QFKL9UK2,Kary Hendrixson,GTX Pro,GTX,4821,J-Texon,retail,United States,3583,1388.67,Won,26-09-2017,05-10-2017,4727
MC3OSDV0,Kary Hendrixson,MG Special,MG,55,Sunnamplex,marketing,Poland,1593,894.37,Won,26-09-2017,02-10-2017,65
C7DOYN5Y,Lajuana Vencill,GTX Basic,GTX,550,Rangreen,technolgy,Panama,8775,2938.67,Won,26-09-2017,25-12-2017,585
K79T6VNV,Markita Hansen,MG Special,MG,55,Plexzap,retail,United States,4874,2437.85,Lost,26-09-2017,03-10-2017,0
DX8R6PA4,Marty Freudenburg,GTX Plus Basic,GTX,1096,Domzoom,entertainment,United States,551,217.87,Lost,26-09-2017,03-10-2017,0
FZDD9758,Marty Freudenburg,MG Advanced,MG,3393,Cancity,retail,United States,2448,718.62,Lost,26-09-2017,07-10-2017,0
0SIFT5DE,Marty Freudenburg,MG Advanced,MG,3393,Rangreen,technolgy,Panama,8775,2938.67,Lost,26-09-2017,04-10-2017,0
MZSCFJZS,Marty Freudenburg,GTX Plus Pro,GTX,5482,Konmatfix,marketing,United States,1190,375.43,Won,26-09-2017,07-10-2017,5708
D6X5T9D4,Maureen Marcano,MG Special,MG,55,Hottechi,technolgy,Korea,16499,8170.38,Lost,26-09-2017,05-10-2017,0
69Z30MBF,Moses Frase,GTX Basic,GTX,550,Bioholding,medical,Philipines,1356,587.34,Won,26-09-2017,15-11-2017,571
SH0BSL0Z,Moses Frase,GTX Basic,GTX,550,Scottech,marketing,United States,100,45.39,Won,26-09-2017,24-12-2017,619
Q5E0NILP,Reed Clapper,MG Advanced,MG,3393,Donware,marketing,United States,2570,1197.44,Won,26-09-2017,03-10-2017,2984
RFTDQJ0U,Rosie Papadopoulos,GTX Basic,GTX,550,Bioplex,medical,United States,1016,326.82,Won,26-09-2017,01-10-2017,558
76NU9866,Rosie Papadopoulos,MG Special,MG,55,Condax,medical,United States,9,4.54,Won,26-09-2017,02-12-2017,57
13O8NTOT,Violet Mclelland,MG Special,MG,55,Initech,telecommunications,United States,20275,6395.05,Won,26-09-2017,30-11-2017,61
AS3IYIRO,Anna Snelling,GTX Basic,GTX,550,Hottechi,technolgy,Korea,16499,8170.38,Won,27-09-2017,26-12-2017,543
L1WPBDZG,Boris Faz,GTX Pro,GTX,4821,Zotware,software,United States,13809,4478.47,Won,27-09-2017,12-12-2017,4125
QK98E62R,Cassey Cress,GTX Plus Pro,GTX,5482,Ganjaflex,retail,Japan,17479,5158.71,Won,27-09-2017,29-12-2017,5301
F9THW1PW,Corliss Cosme,GTX Basic,GTX,550,Kinnamplus,retail,United States,1831,702.72,Won,27-09-2017,05-10-2017,495
LQJISQSD,Corliss Cosme,GTX Plus Basic,GTX,1096,Bioplex,medical,United States,1016,326.82,Won,27-09-2017,05-10-2017,955
84SZ58S9,Daniell Hammack,GTX Plus Basic,GTX,1096,Iselectrics,technolgy,United States,1428,527.11,Won,27-09-2017,04-10-2017,1225
Q5I9JWH7,Darcel Schlecht,GTX Pro,GTX,4821,Ron-tech,medical,United States,6837,3922.42,Lost,27-09-2017,02-10-2017,0
6BSKCQCX,Darcel Schlecht,GTX Basic,GTX,550,Conecom,technolgy,United States,1806,1520.66,Won,27-09-2017,25-12-2017,608
UKQD4DPD,Darcel Schlecht,GTX Pro,GTX,4821,Warephase,services,United States,5276,2041.73,Won,27-09-2017,13-11-2017,4515
SI874ZK5,Donn Cantrell,GTX Pro,GTX,4821,Silis,medical,United States,6290,2818.38,Lost,27-09-2017,06-10-2017,0
6XP6FVMN,Elease Gluck,MG Advanced,MG,3393,Green-Plus,services,United States,1922,692.19,Won,27-09-2017,18-12-2017,3772
NDMEB0VG,Garret Kinder,MG Advanced,MG,3393,Kan-code,software,United States,34288,11698.03,Lost,27-09-2017,05-10-2017,0
IGFQGZDK,Gladys Colclough,GTX Basic,GTX,550,Bioholding,medical,Philipines,1356,587.34,Won,27-09-2017,08-12-2017,540
Y2DLFFN6,Gladys Colclough,MG Advanced,MG,3393,Cancity,retail,United States,2448,718.62,Won,27-09-2017,30-09-2017,2800
I6UCM2J9,Gladys Colclough,MG Advanced,MG,3393,Stanredtax,finance,United States,3798,1698.2,Won,27-09-2017,05-10-2017,3250
PT0I4XSM,Hayden Neloms,GTX Plus Basic,GTX,1096,Plexzap,retail,United States,4874,2437.85,Won,27-09-2017,07-10-2017,1232
X718EF6Y,Hayden Neloms,MG Advanced,MG,3393,Hatfan,services,United States,1299,792.46,Won,27-09-2017,04-10-2017,2811
VUAFV8SS,James Ascencio,GTX Plus Basic,GTX,1096,Lexiqvolax,medical,United States,3889,1618.89,Won,27-09-2017,07-12-2017,1178
SXPV3WCV,Jonathan Berthelot,GTX Pro,GTX,4821,Treequote,telecommunications,United States,8595,5266.09,Won,27-09-2017,22-12-2017,4869
9PH1EWCH,Kami Bicknell,MG Advanced,MG,3393,Cheers,entertainment,United States,6472,4269.9,Lost,27-09-2017,03-12-2017,0
THPCTGNI,Lajuana Vencill,GTX Plus Pro,GTX,5482,Inity,marketing,United States,8801,2403.58,Lost,27-09-2017,02-10-2017,0
